Date,Open,High,Low,Close,Adj Close,Volume
2024-08-13,98.08000183105469,98.81999969482422,96.37999725341797,98.31999969482422,98.31999969482422,3648500
2024-08-14,98.55000305175781,100.33000183105469,97.43000030517578,98.69000244140625,98.69000244140625,3552900
2024-08-15,100.22000122070312,101.58000183105469,99.30000305175781,100.5,100.5,2818500
2024-08-16,99.0,102.43000030517578,98.75,101.43000030517578,101.43000030517578,3519200
2024-08-19,101.4000015258789,102.7699966430664,100.5,102.63999938964844,102.63999938964844,2505400
2024-08-20,102.55000305175781,103.3499984741211,101.69999694824219,102.13999938964844,102.13999938964844,1924400
2024-08-21,102.48999786376953,104.44000244140625,101.91000366210938,104.36000061035156,104.36000061035156,2087700
2024-08-22,104.69000244140625,104.69000244140625,102.91000366210938,103.16999816894531,103.16999816894531,2159600
2024-08-23,104.80999755859375,105.38999938964844,103.44000244140625,105.0,105.0,2060900
2024-08-26,104.69999694824219,105.38999938964844,103.33000183105469,103.97000122070312,103.97000122070312,2110800
2024-08-27,103.01000213623047,104.55999755859375,102.1500015258789,103.91999816894531,103.91999816894531,2570200
2024-08-28,103.87999725341797,103.9800033569336,101.52999877929688,102.18000030517578,102.18000030517578,1943500
2024-08-29,102.9000015258789,105.22000122070312,102.78099822998047,103.51000213623047,103.51000213623047,2106000
2024-08-30,104.0,105.08000183105469,103.44000244140625,104.52999877929688,104.52999877929688,2143100
2024-09-03,103.93000030517578,103.93000030517578,100.16000366210938,100.97000122070312,100.97000122070312,2762200
2024-09-04,102.19000244140625,103.5999984741211,101.03800201416016,101.3499984741211,101.3499984741211,2513300
2024-09-05,100.76000213623047,103.83999633789062,100.73999786376953,103.54000091552734,103.54000091552734,2801700
2024-09-06,103.68000030517578,104.93000030517578,99.12999725341797,100.30999755859375,100.30999755859375,3847300
2024-09-09,99.83999633789062,101.45999908447266,97.83999633789062,99.31999969482422,99.31999969482422,3253700
2024-09-10,100.08999633789062,100.63999938964844,98.13999938964844,99.70999908447266,99.70999908447266,1940800
2024-09-11,100.13999938964844,101.94000244140625,98.62000274658203,101.61000061035156,101.61000061035156,2906300
2024-09-12,101.62000274658203,104.5,101.16000366210938,104.5,104.5,2977500
