Date,Open,High,Low,Close,Adj Close,Volume
2024-08-13,153.97999572753906,157.38800048828125,152.4550018310547,156.64999389648438,156.29010009765625,707000
2024-08-14,156.24000549316406,156.625,153.38999938964844,155.1699981689453,154.81350708007812,575600
2024-08-15,157.52000427246094,161.0,157.52000427246094,159.69000244140625,159.32313537597656,742900
2024-08-16,158.6999969482422,160.83999633789062,157.1199951171875,160.0,159.63241577148438,1418900
2024-08-19,160.0,160.99000549316406,158.27000427246094,158.89999389648438,158.53494262695312,482700
2024-08-20,158.38999938964844,158.8699951171875,157.27999877929688,158.5500030517578,158.1857452392578,467100
2024-08-21,159.35000610351562,161.44000244140625,157.3000030517578,160.8000030517578,160.4305877685547,437900
2024-08-22,160.8000030517578,161.2899932861328,158.94000244140625,160.13999938964844,159.7720947265625,440700
2024-08-23,161.0,163.64999389648438,159.80999755859375,163.22999572753906,162.85499572753906,582700
2024-08-26,163.9499969482422,165.75,163.1199951171875,164.61000061035156,164.61000061035156,447400
2024-08-27,164.0800018310547,164.47999572753906,161.58999633789062,163.10000610351562,163.10000610351562,494100
2024-08-28,163.25,165.11000061035156,161.8699951171875,163.0399932861328,163.0399932861328,528700
2024-08-29,164.3800048828125,165.14999389648438,162.7100067138672,163.5500030517578,163.5500030517578,349800
2024-08-30,164.0,164.47000122070312,161.5,162.77999877929688,162.77999877929688,648500
2024-09-03,161.7100067138672,163.55999755859375,160.46499633789062,161.2899932861328,161.2899932861328,651000
2024-09-04,160.77000427246094,162.32000732421875,158.72999572753906,160.0,160.0,555800
2024-09-05,159.41000366210938,161.0399932861328,155.77499389648438,156.22000122070312,156.22000122070312,3017800
2024-09-06,156.22999572753906,158.07000732421875,153.0800018310547,154.91000366210938,154.91000366210938,982100
2024-09-09,155.69000244140625,164.52000427246094,155.63499450683594,163.82000732421875,163.82000732421875,1025300
2024-09-10,164.64999389648438,167.67999267578125,161.74000549316406,167.6199951171875,167.6199951171875,744500
2024-09-11,167.10000610351562,168.5500030517578,160.97000122070312,168.5,168.5,820500
2024-09-12,169.80999755859375,170.25999450683594,165.5500030517578,167.5500030517578,167.5500030517578,1037600
