Date,Open,High,Low,Close,Adj Close,Volume
2024-08-13,112.20999908447266,115.01499938964844,112.20999908447266,114.37000274658203,114.37000274658203,2816200
2024-08-14,114.80999755859375,115.3499984741211,113.2699966430664,114.1500015258789,114.1500015258789,2911800
2024-08-15,115.43000030517578,118.4000015258789,115.13999938964844,116.33000183105469,116.33000183105469,3846600
2024-08-16,116.23999786376953,116.41999816894531,114.7699966430664,114.9800033569336,114.9800033569336,2197900
2024-08-19,115.33999633789062,117.25,114.12999725341797,117.20999908447266,117.20999908447266,1872500
2024-08-20,116.69999694824219,117.51000213623047,115.73999786376953,116.0999984741211,116.0999984741211,1834400
2024-08-21,116.51000213623047,117.79000091552734,115.97000122070312,117.73999786376953,117.73999786376953,2223500
2024-08-22,117.5,118.72000122070312,115.52999877929688,115.62000274658203,115.62000274658203,2419000
2024-08-23,117.0,117.66500091552734,115.4800033569336,117.2300033569336,117.2300033569336,1926200
2024-08-26,116.41999816894531,117.58999633789062,116.20999908447266,116.73999786376953,116.73999786376953,1388700
2024-08-27,116.25,116.95999908447266,115.52999877929688,116.0199966430664,116.0199966430664,1284900
2024-08-28,115.5,116.48999786376953,112.26000213623047,113.41999816894531,113.41999816894531,1797600
2024-08-29,115.27999877929688,116.88999938964844,114.44999694824219,115.18000030517578,115.18000030517578,2328800
2024-08-30,117.22000122070312,117.97000122070312,114.66000366210938,116.26000213623047,116.26000213623047,2436600
2024-09-03,114.87000274658203,115.5009994506836,111.0999984741211,111.4800033569336,111.4800033569336,3355800
2024-09-04,110.7699966430664,111.4000015258789,108.54000091552734,108.6500015258789,108.6500015258789,3536800
2024-09-05,108.01000213623047,110.5,108.0,110.08999633789062,110.08999633789062,2701600
2024-09-06,109.87000274658203,110.96900177001953,105.44000244140625,107.19999694824219,107.19999694824219,3311300
2024-09-09,108.2699966430664,109.0199966430664,106.73999786376953,107.69999694824219,107.69999694824219,2720500
2024-09-10,108.45999908447266,110.19999694824219,107.0199966430664,108.12000274658203,108.12000274658203,2365200
2024-09-11,108.41000366210938,109.66000366210938,107.1449966430664,109.5199966430664,109.5199966430664,4320100
2024-09-12,110.0,110.91999816894531,109.19999694824219,109.62999725341797,109.62999725341797,2553100
