Date,Open,High,Low,Close,Adj Close,Volume
2023-10-30,197.64999389648438,199.10000610351562,196.1199951171875,197.77999877929688,195.135986328125,2518800
2023-10-31,199.60000610351562,208.8800048828125,198.67999267578125,207.91000366210938,205.13058471679688,4811000
2023-11-01,209.3300018310547,215.72000122070312,208.85000610351562,214.8300018310547,211.95806884765625,3716200
2023-11-02,216.60000610351562,219.64999389648438,214.13999938964844,216.16000366210938,213.27029418945312,2628600
2023-11-03,218.7100067138672,219.5399932861328,214.72000122070312,214.7899932861328,212.7650909423828,1852900
2023-11-06,214.52000427246094,216.60000610351562,211.99000549316406,216.42999267578125,214.38963317871094,1584200
2023-11-07,214.80999755859375,218.22000122070312,214.02999877929688,215.83999633789062,213.80519104003906,1503600
2023-11-08,216.85000610351562,218.49000549316406,215.63999938964844,217.60000610351562,215.54859924316406,1508800
2023-11-09,219.5,223.27000427246094,217.61000061035156,218.3800048828125,216.32125854492188,2428900
2023-11-10,220.08999633789062,222.25999450683594,217.91000366210938,221.82000732421875,219.7288360595703,1632300
2023-11-13,221.57000732421875,223.02999877929688,220.24000549316406,222.57000732421875,220.4717559814453,1421800
2023-11-14,225.11000061035156,229.00999450683594,223.8699951171875,228.10000610351562,225.9496307373047,1801200
2023-11-15,228.0,228.97999572753906,225.22999572753906,225.64999389648438,223.52268981933594,2678000
2023-11-16,226.5,228.25999450683594,225.88999938964844,226.8000030517578,224.66188049316406,1633000
2023-11-17,226.72000122070312,228.44000244140625,226.3800048828125,227.8000030517578,225.65245056152344,2036200
2023-11-20,226.92999267578125,227.55999755859375,225.25999450683594,226.9199981689453,224.78073120117188,2142300
2023-11-21,226.6300048828125,227.7100067138672,225.5800018310547,227.00999450683594,224.86988830566406,1568500
2023-11-22,227.8800048828125,231.42999267578125,227.6300048828125,228.91000366210938,226.75198364257812,1470600
2023-11-24,229.74000549316406,230.35000610351562,228.13999938964844,228.72000122070312,226.5637664794922,526200
2023-11-27,228.27999877929688,229.88999938964844,227.6999969482422,228.77999877929688,226.6232147216797,975200
2023-11-28,228.55999755859375,229.3300018310547,224.52000427246094,224.58999633789062,222.4727020263672,1886200
2023-11-29,227.4600067138672,228.5800018310547,225.3300018310547,225.8000030517578,223.6713104248047,1432200
2023-11-30,226.94000244140625,228.47000122070312,225.9199981689453,227.69000244140625,225.54348754882812,2210100
2023-12-01,227.8300018310547,232.00999450683594,227.60000610351562,230.4600067138672,228.28736877441406,1605600
2023-12-04,228.6199951171875,229.32000732421875,226.19000244140625,228.1999969482422,226.0486602783203,1592400
2023-12-05,227.4199981689453,227.8800048828125,224.61000061035156,225.60000610351562,223.4731903076172,1392600
2023-12-06,228.0399932861328,232.58999633789062,226.6300048828125,226.9199981689453,224.78073120117188,1305400
2023-12-07,227.74000549316406,229.33999633789062,226.8000030517578,227.92999267578125,225.7812042236328,1397900
2023-12-08,228.17999267578125,233.4499969482422,227.92999267578125,232.30999755859375,230.1199188232422,1909600
2023-12-11,233.72999572753906,236.67999267578125,232.6999969482422,234.67999267578125,232.46759033203125,1575200
2023-12-12,235.02999877929688,237.6199951171875,234.80999755859375,237.0500030517578,234.81524658203125,1258900
2023-12-13,237.4600067138672,238.0800018310547,234.36000061035156,236.7899932861328,234.5576934814453,1210300
2023-12-14,238.83999633789062,239.88999938964844,235.8699951171875,237.6999969482422,235.45912170410156,2209000
2023-12-15,234.25,238.47999572753906,233.91000366210938,237.41000366210938,235.17184448242188,4369800
2023-12-18,237.7100067138672,238.6999969482422,236.3699951171875,237.1300048828125,234.8944854736328,1523900
2023-12-19,237.69000244140625,239.05999755859375,236.64999389648438,238.14999389648438,235.90487670898438,1012900
2023-12-20,237.97999572753906,238.58999633789062,233.74000549316406,233.9499969482422,231.74447631835938,1435100
2023-12-21,235.72000122070312,237.4499969482422,234.17999267578125,237.2899932861328,235.05296325683594,1054500
2023-12-22,237.89999389648438,239.25999450683594,237.3000030517578,238.63999938964844,236.3902587890625,743100
2023-12-26,238.72999572753906,240.72000122070312,238.72999572753906,240.2100067138672,237.94546508789062,683900
2023-12-27,240.02999877929688,241.36000061035156,239.82000732421875,240.82000732421875,238.54969787597656,938400
2023-12-28,239.5,241.83999633789062,238.38999938964844,240.75,238.48037719726562,773300
2023-12-29,241.2899932861328,241.97000122070312,239.91000366210938,240.82000732421875,238.54969787597656,949000
2024-01-02,238.88999938964844,240.27000427246094,236.85000610351562,238.89999389648438,236.64779663085938,1309000
2024-01-03,237.39999389648438,237.44000244140625,231.83999633789062,233.10000610351562,230.90249633789062,1843200
2024-01-04,233.75999450683594,236.9499969482422,233.75999450683594,234.47999572753906,232.2694549560547,1303600
2024-01-05,234.5800018310547,235.55999755859375,233.72999572753906,234.86000061035156,232.64588928222656,985800
2024-01-08,236.1300048828125,239.1699981689453,234.1999969482422,238.97999572753906,236.72705078125,1278600
2024-01-09,237.4499969482422,239.75999450683594,235.6699981689453,239.47999572753906,237.2223358154297,974300
2024-01-10,241.0,242.41000366210938,239.80999755859375,240.88999938964844,238.61903381347656,1233000
2024-01-11,241.39999389648438,243.64999389648438,239.22000122070312,243.4199981689453,241.12518310546875,1366600
2024-01-12,244.27000427246094,244.27000427246094,240.77000427246094,242.11000061035156,239.82752990722656,1011700
2024-01-16,241.17999267578125,243.25,239.1999969482422,241.74000549316406,239.46102905273438,1538300
2024-01-17,236.89999389648438,238.97999572753906,236.0399932861328,237.25999450683594,235.02325439453125,2041800
2024-01-18,237.3000030517578,240.67999267578125,236.1999969482422,240.1199951171875,237.85629272460938,1295300
2024-01-19,241.77000427246094,244.6199951171875,240.0500030517578,244.60000610351562,242.2940673828125,1500400
2024-01-22,245.75999450683594,246.9499969482422,243.66000366210938,243.89999389648438,241.60064697265625,1727400
2024-01-23,244.0,244.0,239.1699981689453,243.25,240.956787109375,1959300
2024-01-24,244.92999267578125,244.99000549316406,241.4499969482422,241.57000732421875,239.29263305664062,1541900
2024-01-25,243.72999572753906,246.2899932861328,241.8699951171875,245.82000732421875,243.50257873535156,1678400
2024-01-26,246.0,247.5500030517578,245.00999450683594,245.88999938964844,243.5718994140625,1138600
2024-01-29,244.41000366210938,248.80999755859375,244.35000610351562,248.72000122070312,246.37522888183594,1464800
2024-01-30,248.80999755859375,251.13999938964844,248.05999755859375,250.27000427246094,247.91062927246094,1828000
2024-01-31,248.75999450683594,250.63999938964844,245.66000366210938,246.0800018310547,243.76010131835938,2300900
2024-02-01,255.6300048828125,264.75,255.4600067138672,264.57000732421875,262.0758361816406,3663800
2024-02-02,266.1300048828125,271.7799987792969,265.260009765625,270.1000061035156,267.5536804199219,3172800
2024-02-05,269.3599853515625,270.70001220703125,266.55999755859375,269.4200134277344,266.8800964355469,1990000
2024-02-06,270.29998779296875,272.32000732421875,267.9599914550781,271.1199951171875,268.5640563964844,1919200
2024-02-07,272.8800048828125,274.010009765625,271.1499938964844,272.8500061035156,270.2777404785156,1377600
2024-02-08,273.0,274.70001220703125,272.3900146484375,273.2099914550781,270.63433837890625,1581000
2024-02-09,273.5400085449219,278.5799865722656,273.0,277.9599914550781,275.3395690917969,1557600
